project_code,archetype,year,quarter,gross_sales,productivity_increase,employment_generated,employment_increase,man_months,cost_to_sales_ratio,gross_margin,labor_cost_share,material_cost_ratio,repayment_days_late,repayment_overdue_count,repayment_completion_ratio,sales_trend_3q,sales_volatility,sales_vs_baseline_ratio,regular_employment_ratio,avg_workdays_per_employee,market_count,interventions_availed_count,report_days_late,problems_reported_count,label,outcome,triggered
SETUP-0173,growing,2022,2,271080.0,22.10810810810811,16,-5.88235294117647,50.5,0.5849196916039545,0.4150803083960454,0.2835465533148549,0.2968865279622252,0.5,0.0,0.7709076035296089,0.1990752007787783,0.0,1.2824339032416676,0.375,63.125,3.0,1.0,0.0,0.0,0,Routine Monitoring,
SETUP-0173,growing,2022,3,309440.0,14.150804190644827,19,11.76470588235294,59.0,0.5498915460186142,0.4501084539813857,0.27998693452995926,0.23626551189245087,0.5,1.0,0.5139384023530725,0.16343517918556547,0.039786519587316396,1.4639086137638397,0.631578947368421,62.10526315789474,5.0,0.0,0.0,0.0,0,Routine Monitoring,
SETUP-0174,declining,2022,2,469575.0,13.770170082860881,13,0.0,33.4,0.6714135974019061,0.32858640259809396,0.4002662847489005,0.30727785763722515,13.0,1.0,0.5,0.1288315397562095,0.0,1.102826334344417,0.38461538461538464,51.38461538461539,3.0,0.0,0.0,2.0,0,Routine Monitoring,
SETUP-0174,declining,2022,3,626865.0,33.49624660597348,14,7.6923076923076925,35.65,0.5394550341780128,0.46054496582198723,0.3145661999563054,0.2555334880715944,10.5,1.0,0.6666666666666667,0.21282252614002306,0.09863038261556302,1.4722317629320405,0.35714285714285715,50.92857142857143,4.0,2.0,0.0,0.0,1,Additional Review or Follow-up,SALES_CONTRACTION|EMPLOYMENT_BELOW_BASELINE|LABOR_CONTRACTION
SETUP-0174,declining,2022,4,546820.0,-12.769097014508707,11,-15.384615384615385,25.45,0.7215104239054899,0.27848957609451,0.3872346052390156,0.3622947222120625,12.333333333333334,1.0,0.75,0.1088579766536965,0.18955892702629762,1.2842410608448365,0.2727272727272727,46.27272727272727,1.0,0.0,3.0,2.0,1,Additional Review or Follow-up,SALES_CONTRACTION|EMPLOYMENT_BELOW_BASELINE|SUSTAINED_DECLINE
SETUP-0174,declining,2023,1,488175.0,-10.724735744852055,11,-15.384615384615385,27.3,0.8771325037128078,0.12286749628719215,0.3494165357136118,0.34899370102934396,12.333333333333334,2.0,0.6,-0.004549986276851042,0.2134415536288353,1.146509600742343,0.09090909090909091,49.63636363636363,2.0,1.0,10.0,3.0,1,Additional Review or Follow-up,SEVERE_EMPLOYMENT_SHORTFALL|EMPLOYMENT_BELOW_BASELINE|SUSTAINED_DECLINE
SETUP-0174,declining,2023,2,486330.0,-0.37793823936088494,9,-30.76923076923077,24.15,0.8612003989060927,0.13879960109390738,0.38944681270878073,0.30554356095655216,12.333333333333334,3.0,0.5,-0.0894241198404238,0.0542398426140204,1.1421765025431938,0.0,53.666666666666664,2.0,2.0,20.0,3.0,1,Additional Review or Follow-up,SEVERE_SALES_CONTRACTION|SEVERE_EMPLOYMENT_SHORTFALL|SALES_CONTRACTION|EMPLOYMENT_BELOW_BASELINE|SUSTAINED_DECLINE|LABOR_CONTRACTION
SETUP-0174,declining,2023,3,214215.0,-55.9527481339831,7,-46.15384615384615,18.35,0.8640744579044417,0.13592554209555824,0.41856217454013883,0.3714959269892398,17.0,3.0,0.5714285714285714,-0.23039745554697674,0.24132018422084495,0.5030973608296636,0.14285714285714285,52.42857142857143,1.0,2.0,8.0,3.0,1,Additional Review or Follow-up,SEVERE_EMPLOYMENT_SHORTFALL|EMPLOYMENT_BELOW_BASELINE
SETUP-0175,declining,2022,2,544820.0,30.47705718938596,9,0.0,22.75,0.7445607356558129,0.25543926434418707,0.37804876786132574,0.29473954700635074,0.0,2.0,0.0,0.2644693364367506,0.0,1.2804601063889793,0.3333333333333333,50.55555555555556,3.0,0.0,0.0,1.0,1,Additional Review or Follow-up,SEVERE_EMPLOYMENT_SHORTFALL|EMPLOYMENT_BELOW_BASELINE|LABOR_CONTRACTION
SETUP-0175,declining,2022,3,519730.0,-4.605190705187034,7,-22.22222222222222,17.3,0.7536826813922614,0.24631731860773864,0.40862514886593837,0.32290804840975124,0.0,3.0,0.0,0.10340325616857048,0.17541123947286497,1.221492476585926,0.5714285714285714,49.42857142857143,1.0,0.0,15.0,4.0,1,Additional Review or Follow-up,SEVERE_EMPLOYMENT_SHORTFALL|SALES_CONTRACTION|EMPLOYMENT_BELOW_BASELINE|SUSTAINED_DECLINE
SETUP-0175,declining,2022,4,447680.0,-13.862967309949397,7,-22.22222222222222,18.95,0.7633839349535382,0.23661606504646182,0.32530358588977987,0.30885900643316655,0.0,4.0,0.0,0.01352893319998549,0.19097726210210983,1.0521573738633279,0.2857142857142857,54.142857142857146,1.0,1.0,10.0,1.0,1,Additional Review or Follow-up,SEVERE_EMPLOYMENT_SHORTFALL|SALES_CONTRACTION|EMPLOYMENT_BELOW_BASELINE|SUSTAINED_DECLINE
SETUP-0176,declining,2023,1,143300.0,-8.055564466972505,9,-25.0,23.85,0.88603258897418,0.11396741102581995,0.4685056849153179,0.35900209351011864,0.0,4.0,0.0,-0.10927261046470127,0.1655663158254746,0.5763420439208432,0.3333333333333333,53.0,2.0,2.0,4.0,4.0,1,Additional Review or Follow-up,SEVERE_EMPLOYMENT_SHORTFALL|EMPLOYMENT_BELOW_BASELINE|SUSTAINED_DECLINE|LABOR_CONTRACTION
SETUP-0177,stable,2022,2,375540.0,13.408226127921724,10,-9.090909090909092,30.35,0.8348317622623423,0.16516823773765768,0.3563979477451505,0.3038557810086808,18.0,1.0,0.5,0.12565800645270844,0.0,0.8034364676847451,0.3,60.7,3.0,0.0,0.0,2.0,0,Routine Monitoring,EMPLOYMENT_BELOW_BASELINE
SETUP-0177,stable,2022,3,398160.0,6.023326409969644,10,-9.090909090909092,30.8,0.7177508539280691,0.2822491460719309,0.3058810199521534,0.3064848302190074,18.0,2.0,0.33333333333333337,0.09099055066797002,0.0369244985897604,0.8518300686301276,0.1,61.6,4.0,2.0,8.0,2.0,0,Routine Monitoring,SALES_CONTRACTION
SETUP-0177,stable,2022,4,336090.0,-15.589210367691381,12,9.090909090909092,36.45,0.7456690767353984,0.2543309232646016,0.34127814032149784,0.3405635395281026,13.0,2.0,0.5,0.010401615623243323,0.12303973220635654,0.7190364872561271,0.3333333333333333,60.75,2.0,1.0,0.0,3.0,0,Routine Monitoring,
SETUP-0177,stable,2023,1,382380.0,13.773096492011069,12,9.090909090909092,35.15,0.583222318112872,0.416777681887128,0.3391543211357388,0.2568387467963806,13.0,3.0,0.39999999999999997,-0.011138141096523854,0.12424463978661812,0.8180700764586804,0.4166666666666667,58.583333333333336,3.0,1.0,0.0,0.0,0,Routine Monitoring,
SETUP-0178,growing,2022,2,601230.0,65.00082331631813,23,21.052631578947366,71.6,0.4593997471849376,0.5406002528150624,0.2307252611838073,0.19792758179066247,0.0,1.0,0.5,0.4905707273122689,0.0,1.8390214361480994,0.5652173913043478,62.26086956521739,3.0,0.0,0.0,0.0,0,Routine Monitoring,
SETUP-0178,growing,2022,3,618300.0,2.8391796816526123,22,15.789473684210526,70.05,0.4597919941775837,0.5402080058224162,0.2631814715280088,0.1670467410642083,0.0,1.0,0.6666666666666667,0.240468208420933,0.3108082181733276,1.8912345591044524,0.5,63.68181818181818,6.0,1.0,0.0,0.0,0,Routine Monitoring,
SETUP-0178,growing,2022,4,598920.0,-3.1344007763221735,23,21.052631578947366,70.9,0.6408230147599012,0.3591769852400988,0.27743692758854754,0.17708542042342884,1.0,1.0,0.75,0.1320652547381152,0.30807939750448465,1.8319556884018091,0.34782608695652173,61.65217391304348,4.0,0.0,0.0,0.0,0,Routine Monitoring,SUSTAINED_DECLINE
SETUP-0179,growing,2022,2,360780.0,35.54240631163708,16,6.666666666666667,51.1,0.5424624979211707,0.4575375020788292,0.3014436898911766,0.20980930206774212,9.5,0.0,1.0,0.30179199464076367,0.0,1.470688467108724,0.375,63.875,5.0,0.0,0.0,0.0,0,Routine Monitoring,
SETUP-0179,growing,2022,3,378780.0,4.989190088142358,16,6.666666666666667,49.5,0.6160386504039284,0.3839613495960717,0.23921480950456134,0.2634114789587623,6.333333333333333,0.0,1.0,0.16794433921460425,0.1527660811174736,1.5440639103371652,0.5625,61.875,5.0,0.0,0.0,0.0,0,Routine Monitoring,
SETUP-0179,growing,2022,4,390720.0,3.152225566291779,18,20.0,56.8,0.4581522573710074,0.5418477426289926,0.24664580182309012,0.2259930384930385,4.75,0.0,1.0,0.1121797694877386,0.14854843089676908,1.5927362876786977,0.6111111111111112,63.111111111111114,5.0,0.0,0.0,0.0,0,Routine Monitoring,SALES_CONTRACTION
SETUP-0179,growing,2023,1,334680.0,-14.342751842751845,18,20.0,58.05,0.6221271662483566,0.3778728337516434,0.2731771692827632,0.3015716505318513,4.6,0.0,1.0,-0.018119266055045873,0.08712523884978897,1.364294074427484,0.5555555555555556,64.5,6.0,1.0,0.0,1.0,0,Routine Monitoring,
SETUP-0179,growing,2023,2,444330.0,32.7626389386877,19,26.666666666666668,57.75,0.5417125784889609,0.45828742151103913,0.21222330864068278,0.24135214817815587,3.8333333333333335,0.0,1.0,0.036321366991495053,0.19441561023571355,1.8112728160940719,0.42105263157894735,60.78947368421053,6.0,0.0,0.0,0.0,0,Routine Monitoring,
SETUP-0179,growing,2023,3,471900.0,6.204847748295186,20,33.33333333333333,60.35,0.511614515787243,0.48838548421275696,0.2708555230857162,0.27661580843399025,3.2857142857142856,0.0,1.0,0.08605836881635935,0.1928280167097272,1.9236595366389677,0.55,60.35,5.0,0.0,0.0,1.0,0,Routine Monitoring,
SETUP-0180,recovering,2022,2,291060.0,-2.131809011432414,18,-5.263157894736842,49.05,0.9109342747199889,0.0890657252800111,0.317569857310873,0.38024805881948737,0.0,2.0,0.0,-0.021547768752336608,0.0,0.9126096751863949,0.1111111111111111,54.5,2.0,0.0,10.0,3.0,0,Routine Monitoring,
SETUP-0180,recovering,2022,3,309620.0,6.376692090977805,19,0.0,55.35,0.7010662747884504,0.2989337252115496,0.39550268413750883,0.2322847361281571,0.0,3.0,0.0,0.02041020844468199,0.0425425055120511,0.9708039841655041,0.3157894736842105,58.26315789473684,3.0,2.0,0.0,1.0,1,Additional Review or Follow-up,SEVERE_SALES_CONTRACTION|SALES_CONTRACTION|EMPLOYMENT_BELOW_BASELINE|LABOR_CONTRACTION
SETUP-0180,recovering,2022,4,191400.0,-38.18228796589367,16,-15.789473684210526,45.8,0.8044172936259143,0.19558270637408567,0.3138877827606411,0.3497126436781609,0.0,4.0,0.0,-0.10993868634577963,0.1931474487870296,0.6001288113470624,0.4375,57.25,2.0,0.0,0.0,1.0,1,Additional Review or Follow-up,SALES_CONTRACTION|SUSTAINED_DECLINE
SETUP-0180,recovering,2023,1,159500.0,-16.666666666666664,19,0.0,54.15,0.7337889028213165,0.26621109717868346,0.3702583567421311,0.26749216300940437,0.0,5.0,0.0,-0.21559931902730195,0.18194691064623864,0.5001073427892186,0.2631578947368421,57.0,4.0,3.0,0.0,0.0,1,Additional Review or Follow-up,EMPLOYMENT_BELOW_BASELINE|LABOR_CONTRACTION
SETUP-0180,recovering,2023,2,223245.0,39.96551724137931,17,-10.526315789473683,45.35,0.5112131066765213,0.48878689332347874,0.20962215632805808,0.3163564693498175,5.0,5.0,0.16666666666666669,-0.13172053656797905,0.32959917868021277,0.6999778290970479,0.5294117647058824,53.35294117647059,4.0,2.0,0.0,1.0,0,Routine Monitoring,
SETUP-0180,recovering,2023,3,221090.0,-0.9653071737328943,20,5.263157894736842,56.2,0.6223737392012303,0.37762626079876965,0.24580130858431515,0.251820525577819,5.0,6.0,0.14285714285714288,0.07686532911655046,0.2387250704011213,0.6932208928982342,0.35,56.2,2.0,0.0,0.0,0.0,0,Routine Monitoring,
SETUP-0181,stable,2022,2,401000.0,40.75114075114075,15,0.0,46.9,0.7044570074812968,0.2955429925187032,0.2808232484537532,0.30614713216957606,0.0,1.0,0.5,0.33853331389415364,0.0,1.2074459972788805,0.5333333333333333,62.53333333333333,4.0,0.0,0.0,0.0,0,Routine Monitoring,
SETUP-0181,stable,2022,3,439250.0,9.53865336658354,16,6.666666666666667,45.05,0.609739328400683,0.39026067159931704,0.29759767462699943,0.25406943653955605,6.0,1.0,0.6666666666666667,0.20577256365817892,0.15606243692278604,1.3226200855480006,0.25,56.3125,5.0,0.0,0.0,2.0,0,Routine Monitoring,EMPLOYMENT_BELOW_BASELINE
SETUP-0181,stable,2022,4,411460.0,-6.326693227091633,14,-6.666666666666667,40.55,0.6692968453798668,0.33070315462013317,0.37007071599986174,0.32801487386380207,6.0,1.0,0.7499999999999999,0.10879273205302582,0.1955690001380756,1.2389419701754816,0.42857142857142855,57.92857142857143,1.0,0.0,6.0,3.0,1,Additional Review or Follow-up,SEVERE_SALES_CONTRACTION|SALES_CONTRACTION|EMPLOYMENT_BELOW_BASELINE|SUSTAINED_DECLINE
SETUP-0182,declining,2023,1,222165.0,-6.778700906344411,14,-12.5,37.85,0.7506678369680192,0.24933216303198075,0.44817539046694377,0.253235208066077,0.0,3.0,0.25,-0.21745669742582133,0.23217370679671287,0.7178360173870343,0.14285714285714285,54.07142857142857,2.0,1.0,3.0,3.0,1,Additional Review or Follow-up,EMPLOYMENT_BELOW_BASELINE|SUSTAINED_DECLINE
SETUP-0182,declining,2023,2,207975.0,-6.387144689757612,13,-18.75,32.85,0.8599576872220219,0.14004231277797807,0.4092941727047906,0.32943863445125615,0.0,4.0,0.2,-0.2502126267582597,0.18035736270815844,0.6719867923213307,0.0,50.53846153846154,1.0,2.0,16.0,2.0,1,Additional Review or Follow-up,EMPLOYMENT_BELOW_BASELINE|SUSTAINED_DECLINE
SETUP-0183,declining,2022,2,257420.0,-5.706959706959707,13,-18.75,33.6,0.8747779115841814,0.12522208841581856,0.41044880676729695,0.3417372387537876,0.0,2.0,0.0,-0.058745899475887035,0.0,0.8385774557334565,0.38461538461538464,51.69230769230769,1.0,2.0,12.0,3.0,1,Additional Review or Follow-up,SEVERE_EMPLOYMENT_SHORTFALL|SALES_CONTRACTION|EMPLOYMENT_BELOW_BASELINE|SUSTAINED_DECLINE
SETUP-0183,declining,2022,3,231310.0,-10.142957035195401,12,-25.0,30.1,0.8573118326055942,0.14268816739440582,0.46829663225499335,0.4298992693787558,0.0,3.0,0.0,-0.08209601827419165,0.022179986641178467,0.7535209046915774,0.16666666666666666,50.166666666666664,2.0,2.0,12.0,3.0,1,Additional Review or Follow-up,SEVERE_EMPLOYMENT_SHORTFALL|SALES_CONTRACTION|EMPLOYMENT_BELOW_BASELINE|SUSTAINED_DECLINE
SETUP-0183,declining,2022,4,187660.0,-18.87077947343392,11,-31.25,25.95,0.9608304380262176,0.03916956197378236,0.43348085380332835,0.37248214856655654,0.0,4.0,0.0,-0.11886790465456767,0.05468486563470851,0.6113256364810056,0.09090909090909091,47.18181818181818,1.0,2.0,7.0,3.0,1,Additional Review or Follow-up,SEVERE_EMPLOYMENT_SHORTFALL|SALES_CONTRACTION|EMPLOYMENT_BELOW_BASELINE|SUSTAINED_DECLINE
SETUP-0183,declining,2023,1,146800.0,-21.7734200149206,10,-37.5,25.65,0.9339784741144415,0.06602152588555853,0.37521242372073876,0.36130790190735695,0.0,5.0,0.0,-0.1824657733937487,0.04942647465897201,0.47821913799110954,0.2,51.3,3.0,2.0,14.0,4.0,1,Additional Review or Follow-up,SEVERE_EMPLOYMENT_SHORTFALL|EMPLOYMENT_BELOW_BASELINE
SETUP-0184,declining,2022,2,59050.0,-13.983976693372178,12,-25.0,29.0,0.8353217612193057,0.16467823878069432,0.4211025681312499,0.357493649449619,0.0,2.0,0.0,-0.15035238841033674,0.0,0.8185601478481813,0.16666666666666666,48.333333333333336,1.0,1.0,17.0,4.0,1,Additional Review or Follow-up,SEVERE_EMPLOYMENT_SHORTFALL|SALES_CONTRACTION|EMPLOYMENT_BELOW_BASELINE|SUSTAINED_DECLINE
SETUP-0185,volatile,2022,2,76800.0,11.038820212535242,24,14.285714285714285,64.75,0.741284375,0.258715625,0.40583418700369434,0.3430989583333333,0.0,2.0,0.0,0.1046141198232453,0.0,0.983266733442598,0.375,53.958333333333336,4.0,2.0,2.0,1.0,0,Routine Monitoring,
SETUP-0185,volatile,2022,3,114945.0,49.66796875,26,23.809523809523807,72.25,0.4975079385793206,0.5024920614206795,0.2933285302971616,0.23798338335725783,0.0,2.0,0.3333333333333333,0.26319420489824075,0.19314574268732382,1.4716353473380133,0.6923076923076923,55.57692307692308,6.0,0.0,0.0,0.0,0,Routine Monitoring,SALES_CONTRACTION
SETUP-0185,volatile,2022,4,98610.0,-14.2111444603941,28,33.33333333333333,74.9,0.6378621843626406,0.3621378156373593,0.2751383594074302,0.20652063685224623,0.0,3.0,0.25,0.14072096128170894,0.2626851291578325,1.2624991221975859,0.35714285714285715,53.5,4.0,0.0,0.0,0.0,1,Additional Review or Follow-up,SEVERE_SALES_CONTRACTION|SALES_CONTRACTION|SUSTAINED_DECLINE
SETUP-0185,volatile,2023,1,52250.0,-47.01348747591522,24,14.285714285714285,64.35,0.8136135885167464,0.18638641148325363,0.3691730506540495,0.37722488038277513,0.0,4.0,0.2,-0.10505976270048598,0.4014396148006684,0.6689542554996841,0.125,53.625,2.0,2.0,1.0,3.0,0,Routine Monitoring,SUSTAINED_DECLINE
SETUP-0185,volatile,2023,2,49680.0,-4.91866028708134,24,14.285714285714285,60.7,0.6883365539452495,0.31166344605475044,0.3336838559200107,0.32991143317230276,0.0,5.0,0.16666666666666666,-0.3070256906033567,0.1805644989555737,0.6360506681956806,0.3333333333333333,50.583333333333336,3.0,2.0,6.0,1.0,0,Routine Monitoring,
SETUP-0185,volatile,2023,3,67615.0,36.101046698872786,29,38.095238095238095,74.5,0.4332265029948975,0.5667734970051024,0.23229101128236782,0.26643496265621536,3.5,5.0,0.2857142857142857,-0.14253696556096287,0.3393231273573797,0.8656716169494956,0.6206896551724138,51.37931034482759,5.0,1.0,0.0,0.0,0,Routine Monitoring,SALES_CONTRACTION
SETUP-0186,declining,2022,2,445660.0,22.604162368120605,12,-7.6923076923076925,27.85,0.7899727819413902,0.2100272180586098,0.34614918675483247,0.30215859623928554,3.0,1.0,0.2948913595977764,0.20308840704191408,0.0,1.1086320748632876,0.4166666666666667,46.416666666666664,3.0,1.0,0.0,1.0,1,Additional Review or Follow-up,SALES_CONTRACTION|EMPLOYMENT_BELOW_BASELINE
SETUP-0186,declining,2022,3,387920.0,-12.956065161782524,11,-15.384615384615385,26.55,0.7585933697669623,0.24140663023303766,0.39866424959580116,0.37235770261909673,3.0,2.0,0.19659423973185092,0.030605851763673954,0.17780113764951566,0.9649969808395784,0.09090909090909091,48.27272727272727,1.0,1.0,12.0,4.0,1,Additional Review or Follow-up,SEVERE_EMPLOYMENT_SHORTFALL|SALES_CONTRACTION|EMPLOYMENT_BELOW_BASELINE|SUSTAINED_DECLINE
SETUP-0186,declining,2022,4,295260.0,-23.88636832336564,10,-23.076923076923077,23.95,0.8012525570683466,0.1987474429316534,0.48654939475943293,0.3259838786154576,3.0,3.0,0.1474456797988882,-0.07034479523699437,0.19847671996591718,0.7344942476868785,0.0,47.9,3.0,2.0,9.0,3.0,1,Additional Review or Follow-up,SEVERE_EMPLOYMENT_SHORTFALL|EMPLOYMENT_BELOW_BASELINE
SETUP-0186,declining,2023,1,296340.0,0.3657793131477342,9,-30.76923076923077,21.25,0.8804225214280893,0.11957747857191073,0.4148903807336948,0.35493014780319904,13.5,3.0,0.21851422146220068,-0.15173381607937242,0.09916931270428284,0.7371808757011772,0.0,47.22222222222222,2.0,2.0,2.0,3.0,1,Additional Review or Follow-up,SEVERE_EMPLOYMENT_SHORTFALL|EMPLOYMENT_BELOW_BASELINE
SETUP-0186,declining,2023,2,327860.0,10.636431126408855,8,-38.46153846153847,19.25,0.8051498505459648,0.19485014945403528,0.41924318773460195,0.3856524126151406,13.5,4.0,0.18209518455183388,-0.05479661613302942,0.14474025146608266,0.8155906118221906,0.25,48.125,1.0,1.0,13.0,3.0,1,Additional Review or Follow-up,SEVERE_EMPLOYMENT_SHORTFALL|SALES_CONTRACTION|EMPLOYMENT_BELOW_BASELINE
SETUP-0187,stable,2022,2,316110.0,20.70334873420138,10,11.11111111111111,27.75,0.6460916769478979,0.35390832305210207,0.35335502000528407,0.3366233273227674,0.0,2.0,0.0,0.18761245674740484,0.0,1.178736695257989,0.5,55.5,1.0,0.0,0.0,2.0,0,Routine Monitoring,
SETUP-0187,stable,2022,3,327800.0,3.698079782354244,10,11.11111111111111,31.25,0.7599299572910311,0.24007004270896895,0.28974415772559237,0.25970103721781573,4.0,2.0,0.33333333333333337,0.10914661073084567,0.08502634475923569,1.2223273186725152,0.2,62.5,5.0,2.0,0.0,2.0,1,Additional Review or Follow-up,SALES_CONTRACTION|LABOR_CONTRACTION
SETUP-0187,stable,2022,4,263430.0,-19.63697376449054,9,0.0,26.3,0.782821128952663,0.21717887104733702,0.3757471502202736,0.32141365827734125,3.0,2.0,0.5,0.005579740512987179,0.16536308587997234,0.9822992237885927,0.3333333333333333,58.44444444444444,2.0,0.0,0.0,3.0,1,Additional Review or Follow-up,SALES_CONTRACTION|EMPLOYMENT_BELOW_BASELINE|SUSTAINED_DECLINE|LABOR_CONTRACTION
SETUP-0187,stable,2023,1,211200.0,-19.826898986448015,8,-11.11111111111111,21.4,0.7221721117424242,0.27782788825757576,0.33988149308873594,0.3333806818181818,3.0,3.0,0.39999999999999997,-0.13556958177624404,0.11045287691523305,0.7875397489433655,0.125,53.5,4.0,1.0,0.0,3.0,0,Routine Monitoring,
SETUP-0187,stable,2023,2,245640.0,16.30681818181818,9,0.0,26.7,0.631572504478098,0.36842749552190196,0.30832888625957017,0.3005007327796776,2.6666666666666665,3.0,0.5,-0.1140038356216665,0.16989008758821159,0.9159624239131076,0.0,59.333333333333336,4.0,2.0,0.0,2.0,0,Routine Monitoring,
SETUP-0188,stable,2022,2,339060.0,33.184067876502475,13,-7.142857142857142,38.55,0.6325741756621247,0.3674258243378753,0.3412824749651017,0.2477437621659883,11.0,1.0,0.5,0.2846169395593289,0.0,1.2430257150807327,0.15384615384615385,59.30769230769231,2.0,0.0,11.0,2.0,0,Routine Monitoring,
SETUP-0188,stable,2022,3,354135.0,4.446115731728898,14,0.0,40.05,0.6614073728945177,0.3385926271054824,0.3745884663414843,0.2977819193245514,5.5,1.0,0.5714282375889387,0.15756113001503522,0.1436897607238679,1.2982920769483728,0.42857142857142855,57.214285714285715,3.0,1.0,8.0,2.0,1,Additional Review or Follow-up,SALES_CONTRACTION|EMPLOYMENT_BELOW_BASELINE
SETUP-0188,stable,2022,4,307250.0,-13.239301396360146,13,-7.142857142857142,38.85,0.5709346786004882,0.4290653213995118,0.35122456043700456,0.28128559804719283,9.666666666666666,1.0,0.678571178191704,0.05516543495149499,0.19130467517997354,1.126407275876114,0.46153846153846156,59.76923076923077,2.0,2.0,0.0,1.0,1,Additional Review or Follow-up,SALES_CONTRACTION|SUSTAINED_DECLINE
